sysname,chassis,source_ip,l3vpn,service_id,service_name,customer_id,interface,vpls,sap,ingress_qos_id,egress_qos_id,port,policy,card,buffer_min,buffer_max,resv_min,resv_max,shutdown
TIJ-M5-EA,7750,10.190.0.56,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1103-Ga,Ga-ASR-Vlan1103,5/2/1:1103,2021,2000,5/2/1,default,5,1,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1103-Ga,Ga-ASR-Vlan1103,5/2/1:1103,2021,2000,5/2/1,default,5,2,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000012,VPRN-LI,2,To-ASR_Vlan1002-Li,LI-ASR-Vlan1002,5/2/1:1002,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000012,VPRN-LI,2,To-ASR_Vlan1002-Li,LI-ASR-Vlan1002,5/2/1:1002,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000014,1000014,2,To-ASR_Vlan3000-RIM,Gi-RIM-ASR-Vlan3000,5/2/1:3000,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000014,1000014,2,To-ASR_Vlan3000-RIM,Gi-RIM-ASR-Vlan3000,5/2/1:3000,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000015,1000015,2,To-ASR_Vlan1400-hpptt,Gi-hpptt-ASR-Vlan1400,5/2/1:1400,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000015,1000015,2,To-ASR_Vlan1400-hpptt,Gi-hpptt-ASR-Vlan1400,5/2/1:1400,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000019,VPRN-GI-INTERNET-TIJUANA,2,To-ASR_Vlan800-Gi-Internet,Gi-Internet-ASR-Vlan800,5/2/1:800,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000019,VPRN-GI-INTERNET-TIJUANA,2,To-ASR_Vlan800-Gi-Internet,Gi-Internet-ASR-Vlan800,5/2/1:800,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000033,VPRN-VAS-TIJUANA,2,To-ASR_Vlan900-VAS,Gi-VAS-ASR-Vlan900,5/2/1:900,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EA,7750,10.190.0.56,vprn,1000033,VPRN-VAS-TIJUANA,2,To-ASR_Vlan900-VAS,Gi-VAS-ASR-Vlan900,5/2/1:900,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000000,VPRN-OYM-ATT,2,to_nexus_oym,NEXUS_MNGT,1/1/9:0,10,10,1/1/9,,1,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000000,VPRN-OYM-ATT,2,to_nexus_oym,NEXUS_MNGT,1/1/9:0,10,10,1/1/9,,1,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000000,VPRN-OYM-ATT,2,Blaulabs_Electromecanicos,Blaulabs,1/1/12,1,1,1/1/12,,1,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000000,VPRN-OYM-ATT,2,Blaulabs_Electromecanicos,Blaulabs,1/1/12,1,1,1/1/12,,1,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000002,VPRN-LTE-ATT,2,To-ASR_Vlan1704-eNB,eNB-ASR-Vlan1704,5/2/1:1704,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000002,VPRN-LTE-ATT,2,To-ASR_Vlan1704-eNB,eNB-ASR-Vlan1704,5/2/1:1704,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000005,VPRN-UMTS-DATA-ATT,2,To-ASR_Vlan717-UMTS,UMTS-ASR-Vlan717,5/2/1:717,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000005,VPRN-UMTS-DATA-ATT,2,To-ASR_Vlan717-UMTS,UMTS-ASR-Vlan717,5/2/1:717,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000007,VPRN-ATT-GX,2,To-ASR_Vlan1202-Gx,Gx-ASR-Vlan1202,5/2/1:1202,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000007,VPRN-ATT-GX,2,To-ASR_Vlan1202-Gx,Gx-ASR-Vlan1202,5/2/1:1202,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000008,VPRN-ATT-GY,2,To-ASR_Vlan1302-Gy,Gy-ASR-Vlan1302,5/2/1:1302,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000008,VPRN-ATT-GY,2,To-ASR_Vlan1302-Gy,Gy-ASR-Vlan1302,5/2/1:1302,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1104-Ga,Ga-ASR-Vlan1104,5/2/1:1104,2021,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1104-Ga,Ga-ASR-Vlan1104,5/2/1:1104,2021,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000012,VPRN-LI,2,To-ASR_Vlan1004-Li,LI-ASR-Vlan1004,5/2/1:1004,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000012,VPRN-LI,2,To-ASR_Vlan1004-Li,LI-ASR-Vlan1004,5/2/1:1004,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000014,1000014,2,To-ASR_Vlan3001-RIM,Gi-RIM-ASR-Vlan3001,5/2/1:3001,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000014,1000014,2,To-ASR_Vlan3001-RIM,Gi-RIM-ASR-Vlan3001,5/2/1:3001,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000015,1000015,2,To-ASR_Vlan1401-hpptt,Gi-hpptt-ASR-Vlan1401,5/2/1:1401,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000015,1000015,2,To-ASR_Vlan1401-hpptt,Gi-hpptt-ASR-Vlan1401,5/2/1:1401,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000019,VPRN-GI-INTERNET-TIJUANA,2,To-ASR_Vlan801-Gi-Internet,Gi-Internet-ASR-Vlan801,5/2/1:801,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000019,VPRN-GI-INTERNET-TIJUANA,2,To-ASR_Vlan801-Gi-Internet,Gi-Internet-ASR-Vlan801,5/2/1:801,2000,2000,5/2/1,default,5,2,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000033,VPRN-VAS-TIJUANA,2,To-ASR_Vlan901-VAS,Gi-VAS-ASR-Vlan901,5/2/1:901,2000,2000,5/2/1,default,5,1,,
TIJ-M5-EB,7750,10.190.0.57,vprn,1000033,VPRN-VAS-TIJUANA,2,To-ASR_Vlan901-VAS,Gi-VAS-ASR-Vlan901,5/2/1:901,2000,2000,5/2/1,default,5,2,,
FLORID-BCN1070-GA,7750,10.190.0.6,vprn,1000000,1000000,2,GESTION-MDU,vpls-GESTION-MDU,1/1/5:99,10,10,1/1/5,,1,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,ies,10,10,2,To-TP5000-ETHE1,rvpls-100,1/1/5:*,50,50,1/1/5,default,1,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000000,VPRN-OYM-ATT,2,GESTION-MDU,vpls-GESTION-MDU,1/1/3:99,10,10,1/1/3,,1,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000000,VPRN-OYM-ATT,2,NCS-MGMT,NCS_MNGT,2/1/6:0,1,1,2/1/6,,2,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000000,VPRN-OYM-ATT,2,NCS-MGMT,NCS_MNGT,2/1/6:0,1,1,2/1/6,,2,2,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000000,VPRN-OYM-ATT,2,To-MONITOREO-EXFO,300100,2/1/2,1,1,2/1/2,,2,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000000,VPRN-OYM-ATT,2,To-MONITOREO-EXFO,300100,2/1/2,1,1,2/1/2,,2,2,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000001,VPRN-3G-ATT,2,IuB_UP_RNC230,vpls-IuB_UP_RNC230,4/1/3:151,2000,2000,4/1/3,,4,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000003,VPRN-VOICE-ATT,2,IuCS_UP_RNC230,vpls-IuCS_UP_RNC230,4/1/2:510,2000,2000,4/1/2,,4,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000005,VPRN-UMTS-DATA-ATT,2,IuPS_UP_RNC230,vpls-IuPS_UP_RNC230,4/1/2:715,2000,2000,4/1/2,,4,1,,
JUAMTX-JUA002-EA,7750,10.190.1.0,vprn,1000006,VPRN-RNC_IU_R-ATT,2,IuR_UP_RNC230,vpls-IuR_UP_RNC230,4/1/2:32,2000,2000,4/1/2,,4,1,,
IUSATE-TMP4008-GA,7750,10.190.1.100,vprn,1000000,VPRN-OYM-ATT,2,OOB_ISPTX_UCS_REY,RVPLS_OOB_ISPTX_UCS_REY,4/1/9,10,10,4/1/9,,4,1,,
IUSATE-TMP4008-GA,7750,10.190.1.100,vprn,1000000,VPRN-OYM-ATT,2,OOB_ISPTX_UCS_REY,RVPLS_OOB_ISPTX_UCS_REY,4/1/9,10,10,4/1/9,,4,2,,
IUSATE-TMP4008-GA,7750,10.190.1.100,vprn,1000000,VPRN-OYM-ATT,2,OOB_ISPTX_JNPR_REY,RVPLS_OOB_ISPTX_JNPR_REY,4/1/7,10,10,4/1/7,,4,1,,
IUSATE-TMP4008-GA,7750,10.190.1.100,vprn,1000000,VPRN-OYM-ATT,2,OOB_ISPTX_JNPR_REY,RVPLS_OOB_ISPTX_JNPR_REY,4/1/7,10,10,4/1/7,,4,2,,
MATAMO-TMP4011-GA,7750,10.190.1.104,vprn,1000000,VPRN-OYM-ATT,2,To-TMP-4011-01_1-GestionMW,To-TMP-4011-01_1-GestionMW,5/2/10:4001,1,1,5/2/10,default,5,1,,
MATAMO-TMP4011-GA,7750,10.190.1.104,vprn,1000000,VPRN-OYM-ATT,2,To-TMP-4011-01_1-GestionMW,To-TMP-4011-01_1-GestionMW,5/2/10:4001,1,1,5/2/10,default,5,2,,
MATAMO-TMP4011-GA,7750,10.190.1.104,vprn,1000000,VPRN-OYM-ATT,2,Gestion_TMP-4011_vlan4020,Gestion_TMP-4011_ceragon1,3/1/13:4020,1,1,3/1/13,,3,1,,
MATAMO-TMP4011-GA,7750,10.190.1.104,vprn,1000000,VPRN-OYM-ATT,2,Gestion_TMP-4011_vlan4020,Gestion_TMP-4011_ceragon1,3/1/13:4020,1,1,3/1/13,,3,2,,
SALUAC-COA4025-GA,7750,10.190.1.107,vprn,1000000,VPRN-OYM-ATT,2,GESTION-MDU,vpls-GESTION-MDU,lag-1:99,10,10,1/1/4,,1,1,,
SALUAC-COA4025-GA,7750,10.190.1.107,vprn,1000000,VPRN-OYM-ATT,2,GESTION-MDU,vpls-GESTION-MDU,lag-1:99,10,10,1/1/4,,1,2,,
SALUAC-COA4025-GA,7750,10.190.1.107,vprn,1000000,VPRN-OYM-ATT,2,To-COASLT0337_NEC,To-COASLT0337_NEC,3/1/2:4002,1,1,3/1/2,,3,1,,
SALUAC-COA4025-GA,7750,10.190.1.107,vprn,1000000,VPRN-OYM-ATT,2,To-COASLT0337_NEC,To-COASLT0337_NEC,3/1/2:4002,1,1,3/1/2,,3,2,,
SALUAC-COA4025-GA,7750,10.190.1.107,vprn,1000000,VPRN-OYM-ATT,2,To-COASLT0337_gestionMW,To-COASLT0337_gestionMW,1/2/1:4021,3000,3000,1/2/1,,1,1,,
SALUAC-COA4025-GA,7750,10.190.1.107,vprn,1000000,VPRN-OYM-ATT,2,To-COASLT0337_gestionMW,To-COASLT0337_gestionMW,1/2/1:4021,3000,3000,1/2/1,,1,2,,
CDVICT-CVM330-GA,7750,10.190.1.111,vprn,409001,VPRN MONITOREO,4,GESTION-TFE-MASIVO,GESTION-TFE-MASIVO-OLT,1/1/4:485,10,10,1/1/4,,1,1,,
CDVICT-CVM330-GA,7750,10.190.1.111,vprn,409001,VPRN MONITOREO,4,GESTION-TFE-MASIVO,GESTION-TFE-MASIVO-OLT,1/1/4:485,10,10,1/1/4,,1,2,,
CDVICT-CVM330-GA,7750,10.190.1.111,vprn,409001,VPRN MONITOREO,4,Monitor-MW,MONITOR_MW,2/1/7:4080,1,1,2/1/7,default,2,1,,
MONCLO-COA4012L-GA,7750,10.190.1.115,vprn,409001,409001,4,GESTION-TFE-MASIVOS,GESTION-TFE-MASIVO-OLT,2/1/4:485,10,10,2/1/4,,2,1,,
MONCLO-COA4012L-GA,7750,10.190.1.115,vprn,439002,VPRN-HSI-ENLACE,4,CLIENTES-TFE-MASIVO-OLT,TFE-MASIVO-OLT,2/1/4:305,10,10,2/1/4,,2,1,,
PIENEG-NVL4038-GA,7750,10.190.1.119,vprn,1000000,VPRN-OYM-ATT,2,To-COA-4002L-01_1-GestionMW,To-COA-4002L-01_1-GestionMW,3/1/2:4001,1,1,3/1/2,,3,1,,
PIENEG-NVL4038-GA,7750,10.190.1.119,vprn,1000000,VPRN-OYM-ATT,2,To-COA-4002L-01_1-GestionMW,To-COA-4002L-01_1-GestionMW,3/1/2:4001,1,1,3/1/2,,3,2,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,ies,10,10,2,To-TP50001-TAMPICO,rvpls-100,2/1/7,50,50,2/1/7,,2,1,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,ies,10,10,2,To-TP50001-TAMPICO,rvpls-100,2/1/7,50,50,2/1/7,,2,2,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,409001,409001,2,To-MW-GESTION_SITIOS_GSM1,GESTION_SITIOS,2/1/1:1245,10,10,2/1/1,,2,1,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,409001,409001,2,To-MW-GESTION_SITIOS_GSM1,GESTION_SITIOS,2/1/1:1245,10,10,2/1/1,,2,2,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,429001,VPRN DE GSM R4,2,MGW-Iu,MGW-Iu,2/1/6,10,10,2/1/6,,2,1,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,429001,VPRN DE GSM R4,2,MGW-Iu,MGW-Iu,2/1/6,10,10,2/1/6,,2,2,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,1000000,VPRN-OYM-ATT,2,GESTION-MDU,vpls-GESTION-MDU,3/1/2:99,10,10,3/1/2,,3,1,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,1000000,VPRN-OYM-ATT,2,GESTION-MDU,vpls-GESTION-MDU,3/1/2:99,10,10,3/1/2,,3,2,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,1000000,VPRN-OYM-ATT,2,To-TAMCIM1035_gestionMW,To-TAMCIM1035_gestionMW,3/1/4:4021,3000,3000,3/1/4,,3,1,,
TAMMTX-TAMREP011-EA,7750,10.190.1.128,vprn,1000000,VPRN-OYM-ATT,2,To-TAMCIM1035_gestionMW,To-TAMCIM1035_gestionMW,3/1/4:4021,3000,3000,3/1/4,,3,2,,
TAMMTX-TAMREP011-EB,7750,10.190.1.129,vprn,429001,429001,2,MGW-Iu,MGW-Iu,2/1/3,10,10,2/1/3,,2,1,,
TAMMTX-TAMREP011-EB,7750,10.190.1.129,vprn,429001,429001,2,MGW-Iu,MGW-Iu,2/1/3,10,10,2/1/3,,2,2,,
TAMMTX-TAMREP011-EB,7750,10.190.1.129,vprn,429001,429001,2,OYM,OYM,2/1/4,10,10,2/1/4,,2,1,,
TAMMTX-TAMREP011-EB,7750,10.190.1.129,vprn,429001,429001,2,OYM,OYM,2/1/4,10,10,2/1/4,,2,2,,
TAMMTX-TAMREP011-EB,7750,10.190.1.129,vprn,1000000,1000000,2,To-TP5000ETH2-TAMPICO,rvpls-100,2/1/7,50,50,2/1/7,,2,1,,
TAMMTX-TAMREP011-EB,7750,10.190.1.129,vprn,1000000,1000000,2,To-TP5000ETH2-TAMPICO,rvpls-100,2/1/7,50,50,2/1/7,,2,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,429011,429011,2,To-ASR_Vlan902-VAS,Gi-VAS-ASR-Vlan902,5/2/1:902,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,429011,429011,2,To-ASR_Vlan902-VAS,Gi-VAS-ASR-Vlan902,5/2/1:902,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000000,VPRN-OYM-ATT,2,to_nexus_oym,NEXUS_MNGT,1/1/9:0,10,10,1/1/9,,1,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000000,VPRN-OYM-ATT,2,to_nexus_oym,NEXUS_MNGT,1/1/9:0,10,10,1/1/9,,1,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000002,VPRN-LTE-ATT,2,To-ASR_Vlan1703-eNB,eNB-ASR-Vlan1703,5/2/1:1703,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000002,VPRN-LTE-ATT,2,To-ASR_Vlan1703-eNB,eNB-ASR-Vlan1703,5/2/1:1703,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000002,VPRN-LTE-ATT,2,To-ASR_Vlan1705-eNB,eNB-ASR-Vlan1705,5/2/1:1705,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000002,VPRN-LTE-ATT,2,To-ASR_Vlan1705-eNB,eNB-ASR-Vlan1705,5/2/1:1705,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000005,VPRN-UMTS-DATA-ATT,2,To-ASR_Vlan716-UMTS,UMTS-ASR-Vlan716,5/2/1:716,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000005,VPRN-UMTS-DATA-ATT,2,To-ASR_Vlan716-UMTS,UMTS-ASR-Vlan716,5/2/1:716,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000005,VPRN-UMTS-DATA-ATT,2,To-ASR_Vlan718-UMTS,UMTS-ASR-Vlan718,5/2/1:718,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000005,VPRN-UMTS-DATA-ATT,2,To-ASR_Vlan718-UMTS,UMTS-ASR-Vlan718,5/2/1:718,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000007,VPRN-ATT-GX,2,To-ASR_Vlan1201-Gx,Gx-ASR-Vlan1201,5/2/1:1201,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000007,VPRN-ATT-GX,2,To-ASR_Vlan1201-Gx,Gx-ASR-Vlan1201,5/2/1:1201,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000007,VPRN-ATT-GX,2,To-ASR_Vlan1203-Gx,Gx-ASR-Vlan1203,5/2/1:1203,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000007,VPRN-ATT-GX,2,To-ASR_Vlan1203-Gx,Gx-ASR-Vlan1203,5/2/1:1203,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000008,VPRN-ATT-GY,2,To-ASR_Vlan1301-Gy,Gy-ASR-Vlan1301,5/2/1:1301,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000008,VPRN-ATT-GY,2,To-ASR_Vlan1301-Gy,Gy-ASR-Vlan1301,5/2/1:1301,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000008,VPRN-ATT-GY,2,To-ASR_Vlan1303-Gy,Gy-ASR-Vlan1303,5/2/1:1303,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000008,VPRN-ATT-GY,2,To-ASR_Vlan1303-Gy,Gy-ASR-Vlan1303,5/2/1:1303,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1103-Ga,Ga-ASR-Vlan1103,5/2/1:1103,2021,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1103-Ga,Ga-ASR-Vlan1103,5/2/1:1103,2021,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1105-Ga,Ga-ASR-Vlan1105,5/2/1:1105,2021,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000011,VPRN-GA-MSO,2,To-ASR_Vlan1105-Ga,Ga-ASR-Vlan1105,5/2/1:1105,2021,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000012,1000012,2,To-ASR_Vlan1002-Li,LI-ASR-Vlan1002,5/2/1:1002,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000012,1000012,2,To-ASR_Vlan1002-Li,LI-ASR-Vlan1002,5/2/1:1002,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000012,1000012,2,To-ASR_Vlan1003-Li,Li-ASR-Vlan1003,5/2/1:1003,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000012,1000012,2,To-ASR_Vlan1003-Li,Li-ASR-Vlan1003,5/2/1:1003,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000014,1000014,2,To-ASR_Vlan3000-RIM,Gi-RIM-ASR-Vlan3000,5/2/1:3000,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000014,1000014,2,To-ASR_Vlan3000-RIM,Gi-RIM-ASR-Vlan3000,5/2/1:3000,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000014,1000014,2,To-ASR_Vlan3002-RIM,Gi-RIM-ASR-Vlan3002,5/2/1:3002,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000014,1000014,2,To-ASR_Vlan3002-RIM,Gi-RIM-ASR-Vlan3002,5/2/1:3002,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000015,1000015,2,To-ASR_Vlan1400-hpptt,Gi-hpptt-ASR-Vlan1400,5/2/1:1400,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000015,1000015,2,To-ASR_Vlan1400-hpptt,Gi-hpptt-ASR-Vlan1400,5/2/1:1400,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000015,1000015,2,To-ASR_Vlan1402-hpptt,Gi-HPPTT-ASR-Vlan1402,5/2/1:1402,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000015,1000015,2,To-ASR_Vlan1402-hpptt,Gi-HPPTT-ASR-Vlan1402,5/2/1:1402,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000032,1000032,2,To-ASR_Vlan800-Gi-Internet,Gi-Internet-ASR-Vlan800,5/2/1:800,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000032,1000032,2,To-ASR_Vlan800-Gi-Internet,Gi-Internet-ASR-Vlan800,5/2/1:800,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000035,1000035,2,To-ASR_Vlan900-VAS,Gi-VAS-ASR-Vlan900,5/2/1:900,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000035,1000035,2,To-ASR_Vlan900-VAS,Gi-VAS-ASR-Vlan900,5/2/1:900,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000039,1000039,2,To-ASR_Vlan802-Gi-Internet,Gi-ASR-Vlan802,5/2/1:802,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EA,7750,10.190.1.140,vprn,1000039,1000039,2,To-ASR_Vlan802-Gi-Internet,Gi-ASR-Vlan802,5/2/1:802,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EB,7750,10.190.1.141,vprn,429011,429011,2,To-ASR_Vlan903-VAS,Gi-VAS-ASR-Vlan903,5/2/1:903,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EB,7750,10.190.1.141,vprn,429011,429011,2,To-ASR_Vlan903-VAS,Gi-VAS-ASR-Vlan903,5/2/1:903,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
MTY-M4-EB,7750,10.190.1.141,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,to_nexus_oym,NEXUS_MNGT,1/1/9:0,10,10,1/1/9,,1,1,,
MTY-M4-EB,7750,10.190.1.141,vprn,1000000,VPRN-OYM-LTE-3G-ATT,2,to_nexus_oym,NEXUS_MNGT,1/1/9:0,10,10,1/1/9,,1,2,,
MTY-M4-EB,7750,10.190.1.141,vprn,1000002,LTE-ATT,2,To-ASR_Vlan1704-eNB,eNB-ASR-Vlan1704,5/2/1:1704,2000,2000,5/2/1,7x50-IPMEAN:standard,5,1,,
MTY-M4-EB,7750,10.190.1.141,vprn,1000002,LTE-ATT,2,To-ASR_Vlan1704-eNB,eNB-ASR-Vlan1704,5/2/1:1704,2000,2000,5/2/1,7x50-IPMEAN:standard,5,2,,
